FECHA,ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPITULO,SECCION,PREGUNTA,DEFINICION DE INCONSISTENCIA,CODIGO ERROR,COMENTARIOS,LEVEL-1-ID,P14A04,COINCIDENCIA
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,17,Expuesto a Ruido? sin valor  y tiene que tener información,10C01787,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,17,Expuesto a Ruido? sin valor  y tiene que tener información,10C01787,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,17,Expuesto a Ruido? sin valor  y tiene que tener información,10C01787,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,17,Expuesto a Ruido? sin valor  y tiene que tener información,10C01787,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,17,Es valor perdido,10C01790,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,17,Es valor perdido,10C01790,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,17,Es valor perdido,10C01790,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,17,Es valor perdido,10C01790,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,17,Es valor perdido,10C01790,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,17,Es valor perdido,10C01790,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,17,Es valor perdido,10C01790,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,17,Es valor perdido,10C01793,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,17,Es valor perdido,10C01793,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,17,Es valor perdido,10C01793,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,17,Es valor perdido,10C01793,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,17,Es valor perdido,10C01793,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,17,Es valor perdido,10C01793,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,17,Es valor perdido,10C01793,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,17,Es valor perdido,10C01796,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,17,Es valor perdido,10C01796,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,17,Es valor perdido,10C01796,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,17,Es valor perdido,10C01796,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,17,Es valor perdido,10C01796,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,17,Es valor perdido,10C01796,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,17,Es valor perdido,10C01796,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,17,Es valor perdido,10C01799,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,17,Es valor perdido,10C01799,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,17,Es valor perdido,10C01799,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,17,Es valor perdido,10C01799,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,17,Es valor perdido,10C01799,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,17,Es valor perdido,10C01799,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,17,Es valor perdido,10C01799,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,18,Debe haber valor y no hay en P10C18,10C01803,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,18,Debe haber valor y no hay en P10C18,10C01803,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,18,Debe haber valor y no hay en P10C18,10C01803,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,18,Debe haber valor y no hay en P10C18,10C01803,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,18,Debe haber valor y no hay en P10C18,10C01803,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,18,Debe haber valor y no hay en P10C18,10C01803,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,18,Debe haber valor y no hay en P10C18,10C01803,,,,
2023-09-28,3148.0,3.0,16.0,6367.0,149.0,104.0,3.0,3.0,10,C,20,Indica que su trabajo es no remunerado (P10C21 = 9) pero se proporciona una fuente de ingresos (P10C20 != 7).,10C02001,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,20,No tiene información y debe haber información en P10C20,10C02002,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,20,No tiene información y debe haber información en P10C20,10C02002,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,20,No tiene información y debe haber información en P10C20,10C02002,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,20,No tiene información y debe haber información en P10C20,10C02002,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,20,No tiene información y debe haber información en P10C20,10C02002,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,20,No tiene información y debe haber información en P10C20,10C02002,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,20,No tiene información y debe haber información en P10C20,10C02002,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,,,,
2023-09-28,3117.0,11.0,7.0,13395.0,38.0,29.0,2.0,2.0,10,C,22,No tiene que tener información porque es no remunerado y tiene,10C02204,,,,
2023-09-28,3124.0,2.0,5.0,5685.0,164.0,123.0,9.0,1.0,10,C,23,No tiene contrato y es del gobierno,10C02304,,,,
2023-09-28,3126.0,14.0,6.0,17693.0,112.0,60.0,6.0,1.0,10,C,26,Hay información y no debe haber,10C02602,,,,
2023-09-28,3126.0,14.0,6.0,17693.0,112.0,60.0,6.0,1.0,10,C,26,Hay información y no debe haber,10C02605,,,,
2023-09-28,3126.0,14.0,6.0,17693.0,112.0,60.0,6.0,1.0,10,C,26,Hay información y no debe haber,10C02611,,,,
2023-09-28,3126.0,14.0,6.0,17693.0,112.0,60.0,6.0,1.0,10,C,26,Hay información y no debe haber,10C02620,,,,
2023-09-28,3126.0,14.0,6.0,17693.0,112.0,60.0,6.0,1.0,10,C,26,Hay información y no debe haber,10C02626,,,,
2023-09-28,3126.0,14.0,6.0,17693.0,112.0,60.0,6.0,1.0,10,C,26,Hay información y no debe haber,10C02629,,,,
2023-09-28,3097.0,3.0,15.0,6342.0,181.0,136.0,10.0,3.0,10,C,30,"En p10c30a respondieron ""no"" y hay valores en p10c30b",10C03007,,,,
2023-09-28,3093.0,14.0,6.0,17693.0,3.0,2.0,1.0,4.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,,,,
2023-09-28,3037.0,3.0,12.0,6244.0,8.0,8.0,1.0,1.0,10,C,52,Revisar cuenta propia e indica que han tenido empleado remunerado p10c52a,10C05204,,,,
2023-09-28,3126.0,14.0,6.0,17693.0,28.0,13.0,28.0,1.0,10,D,9,Verifique sección D pregunta 9. No se respeto el salto de la categoría ocupacional para la existencia de información sobre el sueldo o salario que se recibió.,10D00903,,,,
2023-09-28,3126.0,14.0,6.0,17693.0,28.0,13.0,28.0,1.0,10,D,11,"Verifique sección D pregunta 11A. Indicó haber recibido dinero por las horas extras, pero la categoría ocupaciónal no corresponde para tener dichos valores.",10D01101,,,,
2023-09-28,3126.0,14.0,6.0,17693.0,28.0,13.0,28.0,1.0,10,D,12,"Verifique sección D pregunta 12. Según indicó una categorí ocupacional, en la cual no tendría que existir información en el concepto del bono 14.",10D01201,,,,
2023-09-28,3126.0,14.0,6.0,17693.0,28.0,13.0,28.0,1.0,10,D,14,"Verfique sección D pregunta 14. No se respeto el salto según el dinero en concepto de aguinaldo, existe información sobre la ganancia de la empresa.",10D01405,,,,
2023-09-28,3126.0,14.0,6.0,17693.0,28.0,13.0,28.0,1.0,10,D,15,"Códigos no validos para continuar, no se respeto el salto",10D01502,,,,
2023-09-28,3110.0,13.0,1.0,15445.0,129.0,69.0,5.0,2.0,10,D,17,Se indico No en la pregunta P10D17A y P10D17B no es vacia,10D01707,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,E,1,Buscando valores fuera de rango en p10e02,999999999999999977049513265245336628446842719924150006129995974731993452180789911303261294481511546880,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,E,1,Buscando valores fuera de rango en p10e02,999999999999999977049513265245336628446842719924150006129995974731993452180789911303261294481511546880,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,E,1,Buscando valores fuera de rango en p10e02,999999999999999977049513265245336628446842719924150006129995974731993452180789911303261294481511546880,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,E,1,Buscando valores fuera de rango en p10e02,999999999999999977049513265245336628446842719924150006129995974731993452180789911303261294481511546880,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,E,1,Buscando valores fuera de rango en p10e02,999999999999999977049513265245336628446842719924150006129995974731993452180789911303261294481511546880,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,E,1,Buscando valores fuera de rango en p10e02,999999999999999977049513265245336628446842719924150006129995974731993452180789911303261294481511546880,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,E,1,Buscando valores fuera de rango en p10e02,999999999999999977049513265245336628446842719924150006129995974731993452180789911303261294481511546880,,,,
2023-09-28,3084.0,14.0,1.0,17324.0,191.0,139.0,9.0,2.0,10,E,10H,Nivel diversificado y grado menor a 4 o mayor a 6,10E010H01,,,,
2023-09-28,3085.0,5.0,1.0,7491.0,117.0,44.0,4.0,2.0,10,E,10H,Nivel diversificado y grado menor a 4 o mayor a 6,10E010H01,,,,
2023-09-28,3125.0,3.0,15.0,6342.0,2.0,2.0,2.0,3.0,11,A,4,Reportó que no recibe ingresos por pensión alimenticia pero se colocó una cantidad diferente de 0.,11A00402,,,,
2023-09-28,3024.0,8.0,5.0,10478.0,67.0,48.0,4.0,3.0,12,A,5,La respuesta en si tiene celular (P12A04) es No y el valor en tiene Smartphone (P12A05) debe ser Si o No,12A00502,,,,
2023-09-28,3035.0,11.0,6.0,13300.0,151.0,92.0,2.0,2.0,12,A,6,"En uso de TICS, las variables que cumplen condición para salto a pregunta 8 (P12A02, P12A06A, P12A06B, P12A06BC) todas las variables de la pregunta P12A07(A..J) deben estar vacías ",12A00602,,,,
2023-09-28,3024.0,8.0,5.0,10478.0,67.0,48.0,4.0,5.0,12,A,6,"En uso de TICS, las variables que cumplen condición para salto a pregunta 8 (P12A02, P12A06A, P12A06B, P12A06BC) todas las variables de la pregunta P12A07(A..J) deben estar vacías ",12A00602,,,,
2023-09-28,3127.0,4.0,1.0,6391.0,5.0,2.0,1.0,2.0,12,A,9,Tiene valor en el Lugar que ha utilizado internet pero indicó que no ha utilizado internet,12A00910,,,,
2023-09-28,3030.0,2.0,7.0,5737.0,22.0,20.0,2.0,1.0,12,A,12,El valor de la Pregunta no es 1 o 2 no necesita Internet porque no le es útil o no le es interesante,12A01201,,,,
2023-09-28,3030.0,2.0,7.0,5737.0,22.0,20.0,2.0,2.0,12,A,12,El valor de la Pregunta no es 1 o 2 no necesita Internet porque no le es útil o no le es interesante,12A01201,,,,
2023-09-27,3131.0,4.0,15.0,7217.0,42.0,35.0,2.0,0.0,13,B,2,se verifica si la persona idonea es la que contesta o es otra persona del hogar ,13B00201,,,,
2023-09-27,3131.0,4.0,15.0,7217.0,42.0,35.0,2.0,0.0,13,B,2,se verifica si la persona idonea es la que contesta o es otra persona del hogar ,13B00201,,,,
2023-09-27,3038.0,3.0,3.0,5963.0,132.0,101.0,6.0,0.0,13,B,2,se verifica si la persona idonea es la que contesta o es otra persona del hogar ,13B00201,,,,
2023-09-28,3011.0,4.0,7.0,6966.0,35.0,26.0,2.0,0.0,13,B,2,se verifica si la persona idonea es la que contesta o es otra persona del hogar ,13B00201,,,,
2023-09-28,3093.0,14.0,6.0,17693.0,95.0,48.0,5.0,0.0,13,B,2,se verifica si la persona idonea es la que contesta o es otra persona del hogar ,13B00201,,,,
2023-09-27,3131.0,4.0,15.0,7217.0,24.0,17.0,1.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-27,3073.0,8.0,2.0,10244.0,113.0,74.0,8.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-27,3079.0,8.0,4.0,10392.0,93.0,54.0,2.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-27,3079.0,8.0,4.0,10392.0,93.0,54.0,2.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-27,3079.0,8.0,4.0,10392.0,49.0,25.0,4.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-27,3079.0,8.0,4.0,10392.0,49.0,25.0,4.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-27,3079.0,8.0,4.0,10392.0,49.0,25.0,4.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-27,3079.0,8.0,4.0,10392.0,49.0,25.0,4.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-27,3145.0,21.0,2.0,24547.0,246.0,189.0,10.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-27,3026.0,18.0,1.0,22167.0,8.0,8.0,11.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-28,3018.0,18.0,4.0,22623.0,25.0,20.0,2.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-28,3160.0,19.0,3.0,23106.0,216.0,148.0,9.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-28,3141.0,22.0,9.0,25383.0,62.0,41.0,6.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-28,3090.0,17.0,3.0,21249.0,201.0,105.0,9.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-28,3090.0,17.0,3.0,21249.0,201.0,105.0,9.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-28,3090.0,17.0,3.0,21249.0,201.0,105.0,9.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-28,3090.0,17.0,3.0,21249.0,201.0,105.0,9.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-28,3090.0,17.0,3.0,21249.0,201.0,105.0,9.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-28,3090.0,17.0,3.0,21249.0,201.0,105.0,9.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-28,3090.0,17.0,3.0,21249.0,201.0,105.0,9.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-28,3090.0,17.0,3.0,21249.0,201.0,105.0,9.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-28,3090.0,17.0,3.0,21249.0,201.0,105.0,9.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-28,3090.0,17.0,3.0,21249.0,201.0,105.0,9.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-28,3090.0,17.0,3.0,21249.0,201.0,105.0,9.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-28,3090.0,17.0,3.0,21249.0,201.0,105.0,9.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-28,3090.0,17.0,3.0,21249.0,201.0,105.0,9.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-28,3087.0,18.0,4.0,22759.0,7.0,3.0,1.0,0.0,13,B,2,se verifica si la persona idonea no es la que llena debe indicar el codigo de la persona que dara la informacion ,13B00202,,,,
2023-09-27,3026.0,18.0,1.0,22167.0,8.0,8.0,11.0,0.0,13,B,4,si no hizo algun gasto que no indique ningun monto ,13B00401,,,,
2023-09-28,3126.0,14.0,6.0,17693.0,112.0,60.0,6.0,0.0,14,B,15,Se indico No en la pregunta P14A14 y P14A15 no es vacia,14B01501,,,,
2023-09-27,3021.0,4.0,15.0,7217.0,238.0,176.0,10.0,0.0,15,A,1,validar que las personas que no tengan algun terreno o parcela no contesten nada de este capitulo  ,15A00102,,,,
2023-09-28,3023.0,4.0,1.0,6391.0,177.0,137.0,8.0,0.0,15,A,6,si indica que  no tiene algun documento del terreno o parcela no debe indicar si esta a su nombre ,15A00602,,,,
2023-09-28,3126.0,14.0,6.0,17693.0,28.0,13.0,28.0,0.0,16,I,2,"Valores perdidos en la variable del cobro de la asistencia al indicar ""Si"" en la variable de haber recibido la asistencia",16I0202,,,,
2023-09-28,3126.0,14.0,6.0,17693.0,28.0,13.0,28.0,0.0,16,I,3,Valores perdidos en la variable del monto que pago por la asistencia,16I0303,,,,
2023-09-28,3153.0,21.0,2.0,24468.0,89.0,74.0,5.0,0.0,17,A,10,cualquier forma que se recibiera el dinero del prestamo se debe indicar que monto se recibio ,17A01001,,,,
2023-09-28,3153.0,21.0,2.0,24468.0,89.0,74.0,5.0,0.0,17,A,10,Si indico alguna forma de entrega del prestamo debe indicar que dejo de garantia ,17A01002,,,,
2023-09-28,3106.0,17.0,1.0,21212.0,151.0,92.0,9.0,0.0,C,C,3,Las señales de identificación están sin datos,CCC00301,,,,
2023-09-28,3002.0,4.0,1.0,6444.0,128.0,101.0,5.0,0.0,C,C,3,Las señales de identificación están sin datos,CCC00301,,,,
2023-09-28,3002.0,4.0,1.0,6444.0,69.0,53.0,3.0,0.0,C,C,3,Las señales de identificación están sin datos,CCC00301,,,,
2023-09-28,3119.0,1.0,12.0,813.0,52.0,48.0,2.0,0.0,C,C,3,Las señales de identificación están sin datos,CCC00301,,,,
2023-09-28,3115.0,10.0,8.0,12523.0,59.0,38.0,3.0,0.0,C,C,4,El nombre del lugar poblado están sin datos,CCC00401,,,,
2023-09-28,3002.0,4.0,1.0,6444.0,128.0,101.0,5.0,0.0,C,C,4,El nombre del lugar poblado están sin datos,CCC00401,,,,
2023-09-28,3002.0,4.0,1.0,6444.0,69.0,53.0,3.0,0.0,C,C,4,El nombre del lugar poblado están sin datos,CCC00401,,,,
2023-09-28,3035.0,11.0,6.0,13300.0,151.0,92.0,2.0,0.0,C,C,4,El nombre del lugar poblado están sin datos,CCC00401,,,,
2023-09-28,3039.0,1.0,38.0,5267.0,76.0,105.0,6.0,0.0,C,C,4,El nombre del lugar poblado están sin datos,CCC00401,,,,
2023-09-28,3119.0,1.0,12.0,813.0,52.0,48.0,2.0,0.0,C,C,4,El nombre del lugar poblado están sin datos,CCC00401,,,,
2023-09-28,3111.0,7.0,5.0,9488.0,27.0,23.0,2.0,0.0,C,D,6,La sección de idioma no muestra datos,CCD00601,,,,
2023-09-27,3096.0,5.0,2.0,7653.0,36.0,30.0,3.0,0.0,C,D,6,La sección de idioma no muestra datos,CCD00601,,,,
2023-09-28,3111.0,7.0,5.0,9488.0,27.0,23.0,2.0,0.0,C,D,7,Sección de idioma de entrevista está vacío,CCD00701,,,,
2023-09-27,3096.0,5.0,2.0,7653.0,36.0,30.0,3.0,0.0,C,D,7,Sección de idioma de entrevista está vacío,CCD00701,,,,
2023-09-28,3111.0,7.0,5.0,9488.0,27.0,23.0,2.0,0.0,C,D,8,Sección de traductor está vacío,CCD00801,,,,
2023-09-27,3096.0,5.0,2.0,7653.0,36.0,30.0,3.0,0.0,C,D,8,Sección de traductor está vacío,CCD00801,,,,
2023-09-28,3034.0,19.0,3.0,23118.0,97.0,58.0,5.0,2.0,P,A,5,"Verifique seccion: A, pregunta: 5. La relación de parentesco es esposo o esposa y la edad es menor de 18 años",CPA00509,,,,
2023-09-28,3114.0,11.0,7.0,13375.0,157.0,116.0,9.0,2.0,P,A,8,"Verifique seccion: A, pregunta: 8. Se asigno un valor de respuesta para su relacion de parentesco de esposo(a) o compañero(a) y la respuesta asignada en estado conyugal es distinta de unido(a) o casado(a)",CPA00805,,,,
2023-09-27,3021.0,4.0,15.0,7217.0,238.0,176.0,10.0,0.0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,,,,
2023-09-27,3021.0,4.0,15.0,7217.0,238.0,176.0,10.0,0.0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,,,,
2023-09-27,3021.0,4.0,15.0,7217.0,238.0,176.0,10.0,0.0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,,,,
2023-09-27,3021.0,4.0,15.0,7217.0,238.0,176.0,10.0,0.0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,,,,
2023-09-27,3021.0,4.0,15.0,7217.0,238.0,176.0,10.0,0.0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,,,,
2023-09-27,3021.0,4.0,15.0,7217.0,238.0,176.0,10.0,0.0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,,,,
2023-09-27,3032.0,1.0,31.0,3514.0,93.0,73.0,5.0,0.0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,,,,
2023-09-27,3131.0,4.0,15.0,7217.0,42.0,35.0,2.0,0.0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,,,,
2023-09-27,3131.0,4.0,15.0,7217.0,42.0,35.0,2.0,0.0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,,,,
2023-09-27,3131.0,4.0,15.0,7217.0,42.0,35.0,2.0,0.0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,,,,
2023-09-27,3145.0,21.0,2.0,24547.0,152.0,112.0,6.0,0.0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,,,,
2023-09-27,3029.0,2.0,7.0,5764.0,211.0,179.0,10.0,0.0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,,,,
