ENCUESTADOR;DEPTO;MUPIO;SECTOR;ESTRUCTURA;VIVIENDA;HOGAR;CP;CAPITULO;SECCION;PREGUNTA;DEFINICION DE INCONSISTENCIA;CODIGO ERROR;COMENTARIOS;;
3096.0;19.0;5.0;23288.0;46.0;36.0;6.0;1.0;5;D;4;verificar que si elige las 5 primeras opciones debe llevar datos en donde lo antendieron;05D00403;;;
3092.0;15.0;2.0;18951.0;114.0;86.0;6.0;1.0;5;D;4;verificar que si elige las 5 primeras opciones debe llevar datos en donde lo antendieron;05D00403;;;
3067.0;18.0;3.0;22567.0;83.0;56.0;7.0;2.0;5;D;4;verificar que si elige las 5 primeras opciones debe llevar datos en donde lo antendieron;05D00403;;;
3119.0;1.0;22.0;1733.0;141.0;106.0;9.0;1.0;5;D;4;verificar que si elige las 5 primeras opciones debe llevar datos en donde lo antendieron;05D00403;;;
3097.0;19.0;3.0;23109.0;74.0;48.0;4.0;2.0;5;D;4;verificar que si elige las 5 primeras opciones debe llevar datos en donde lo antendieron;05D00403;;;
3108.0;18.0;3.0;22567.0;25.0;14.0;2.0;2.0;5;D;4;Verificar si la variable tiene el codigo 6-9 o 98  no debe colocar cuantas veces consulto ;05D00404;;;
3108.0;18.0;3.0;22567.0;14.0;5.0;1.0;2.0;5;D;4;Verificar si la variable tiene el codigo 6-9 o 98  no debe colocar cuantas veces consulto ;05D00404;;;
3143.0;21.0;1.0;24407.0;117.0;90.0;4.0;1.0;5;D;4;Verificar si la variable tiene el codigo 6-9 o 98  no debe colocar cuantas veces consulto ;05D00404;;;
3026.0;18.0;4.0;22699.0;204.0;154.0;8.0;1.0;5;D;4;Verificar si la variable tiene el codigo 6-9 o 98  no debe colocar cuantas veces consulto ;05D00404;;;
3134.0;9.0;17.0;11679.0;139.0;79.0;6.0;1.0;5;D;4;Verificar si la variable tiene el codigo 6-9 o 98  debe estar lleno por que no consulto a un medico ;05D00405;;;
3108.0;18.0;3.0;22567.0;44.0;31.0;4.0;8.0;5;D;4;Verificar si la variable tiene el codigo 6-9 o 98  debe estar lleno por que no consulto a un medico ;05D00405;;;
3077.0;8.0;3.0;10289.0;165.0;93.0;8.0;3.0;5;D;4;Verificar si la variable tiene el codigo 6-9 o 98  debe estar lleno por que no consulto a un medico ;05D00405;;;
3007.0;14.0;4.0;17550.0;80.0;44.0;5.0;2.0;5;D;6;Verificar si la variable indica que si gasto deben llenar cuanto fue ;05D00601;;;
3003.0;5.0;5.0;7860.0;158.0;106.0;9.0;2.0;5;D;6;Verificar si no gasto que el monto este vacio ;05D00602;;;
3108.0;18.0;3.0;22567.0;25.0;14.0;2.0;2.0;5;D;6;Verificar si gasto o no y pasar a ultima pregunta del capitulo ;05D00603;;;
3007.0;14.0;4.0;17550.0;80.0;44.0;5.0;2.0;5;D;6;Verificar si gasto o no y pasar a ultima pregunta del capitulo ;05D00603;;;
3123.0;13.0;29.0;17243.0;76.0;38.0;3.0;5.0;5;D;6;Verificar si gasto o no y pasar a ultima pregunta del capitulo ;05D00603;;;
3108.0;18.0;3.0;22567.0;14.0;5.0;1.0;2.0;5;D;6;Verificar si gasto o no y pasar a ultima pregunta del capitulo ;05D00603;;;
3143.0;21.0;1.0;24407.0;117.0;90.0;4.0;1.0;5;D;6;Verificar si gasto o no y pasar a ultima pregunta del capitulo ;05D00603;;;
3026.0;18.0;4.0;22699.0;204.0;154.0;8.0;1.0;5;D;6;Verificar si gasto o no y pasar a ultima pregunta del capitulo ;05D00603;;;
3011.0;5.0;5.0;7826.0;44.0;36.0;3.0;4.0;5;D;7;Verificar si la variable tiene el codigo 10 que indique solamente si pago por una consulta;05D00702;;;
3119.0;1.0;22.0;1733.0;44.0;30.0;3.0;1.0;5;D;7;Verificar si la variable tiene el codigo 10 que indique solamente si pago por una consulta;05D00702;;;
3011.0;5.0;5.0;7826.0;44.0;36.0;3.0;4.0;5;D;8;Verificar si la variable tiene las validaciones correspondientes y tiene datos la sigueinte pregunta correspondiente;05D00802;;;
3143.0;21.0;1.0;24407.0;117.0;90.0;4.0;1.0;5;D;8;Verificar si la variable tiene las validaciones correspondientes y tiene datos la sigueinte pregunta correspondiente;05D00802;;;
3119.0;1.0;22.0;1733.0;44.0;30.0;3.0;1.0;5;D;8;Verificar si la variable tiene las validaciones correspondientes y tiene datos la sigueinte pregunta correspondiente;05D00802;;;
3067.0;18.0;3.0;22567.0;73.0;47.0;6.0;6.0;5;D;11;Verificar si la variable tiene el codigo 2 que no indique cuanto gasto ;05D01102;;;
3026.0;18.0;4.0;22699.0;8.0;6.0;1.0;5.0;5;D;11;Verificar si la variable tiene el codigo 2 que no indique cuanto gasto ;05D01102;;;
3108.0;18.0;3.0;22567.0;14.0;5.0;1.0;2.0;5;D;12;Verificar si la la persona compro o no medicina que indique si se hizo algun examen mas;05D01203;;;
3017.0;6.0;5.0;8843.0;255.0;134.0;1.0;4.0;5;D;13;Verificar si  no se hizo examenes  que no indique el gasto;05D01302;;;
3119.0;1.0;22.0;1733.0;59.0;42.0;4.0;1.0;5;D;14;Verificar que no pago trasporte y  que no haya indicado cantidad ;05D01402;;;
3119.0;1.0;22.0;1733.0;59.0;42.0;4.0;1.0;5;D;17;Verificar si no lo hospitalizaron que no indique los dias ;05D01702;;;
3119.0;1.0;22.0;1733.0;59.0;42.0;4.0;1.0;5;D;17;Verificar si no lo hospitalizaron que no indique los dias y que tampoco indique los servicios de hospitalizacion ;05D01703;;;
3119.0;1.0;22.0;1733.0;59.0;42.0;4.0;1.0;5;D;18;Verificar si pago por hospitalizacion que tenga un monto cada servicio ;05D01801;;;
3052.0;13.0;29.0;17243.0;238.0;125.0;9.0;1.0;5;D;18;Verificar si no pago dinero de hospitalizacion no debe llevar montos de servicios ;05D01804;;;
3086.0;21.0;3.0;24570.0;117.0;88.0;3.0;1.0;5;D;19;Verificar si esta afiliado a alguna opcion que el especifique este vacio;05D01902;;;
3062.0;16.0;9.0;20390.0;189.0;149.0;9.0;5.0;6;A;2;el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).;06A00206;;;
3033.0;14.0;1.0;17326.0;29.0;18.0;2.0;5.0;6;A;2;el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).;06A00206;;;
3125.0;3.0;12.0;6263.0;90.0;82.0;7.0;4.0;6;A;2;el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).;06A00206;;;
3138.0;17.0;6.0;21606.0;41.0;23.0;2.0;3.0;6;A;2;el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).;06A00206;;;
3130.0;14.0;8.0;17843.0;28.0;19.0;2.0;4.0;6;A;2;el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).;06A00206;;;
3033.0;14.0;1.0;17326.0;7.0;5.0;1.0;2.0;6;A;2;el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).;06A00206;;;
3054.0;18.0;4.0;22797.0;88.0;65.0;4.0;5.0;6;A;2;el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).;06A00206;;;
3043.0;7.0;8.0;9713.0;149.0;80.0;5.0;5.0;6;A;3;El encuestado informó que no pagó la inscripción o matrícula (P06A03A = 2), pero proporcionó el monto de pago (P06A03B no es NULL).;06A00301;;;
3128.0;15.0;1.0;18892.0;169.0;103.0;1.0;6.0;6;A;3;El encuestado informó que no pagó la inscripción o matrícula (P06A03A = 2), pero proporcionó el monto de pago (P06A03B no es NULL).;06A00301;;;
3124.0;2.0;1.0;5508.0;106.0;61.0;5.0;3.0;6;B;1;"Verifique sección B pregunta 1. Variable ""Edad"" menor a 7 ";06B00101;;;
3088.0;16.0;1.0;19678.0;127.0;87.0;1.0;2.0;6;B;1;"Verifique sección B pregunta 1. Variable ""Edad"" menor a 7 ";06B00101;;;
3108.0;18.0;3.0;22567.0;25.0;14.0;2.0;3.0;6;B;2;Verifique sección B pregunta 2. No sabe leer y escribir en un idioma indígena e indica uno de los idiomas;06B00201;;;
3084.0;14.0;1.0;17301.0;47.0;31.0;3.0;2.0;6;B;2;Verifique sección B pregunta 2. No sabe leer y escribir en un idioma indígena e indica uno de los idiomas;06B00201;;;
3103.0;17.0;6.0;21606.0;62.0;37.0;3.0;2.0;6;B;2;Verifique sección B pregunta 2. Ingreso de idioma diferente al rango;06B00202;;;
3033.0;14.0;1.0;17326.0;29.0;18.0;2.0;3.0;6;B;2;Verifique sección B pregunta 2. Ingreso de idioma diferente al rango;06B00202;;;
3123.0;13.0;29.0;17243.0;95.0;52.0;4.0;6.0;6;B;3;Verifique sección B pregunta 3. Reportó que nunca se ha inscrito en primaria y reporta que el nivel en el que se inscribió es primaria;06B00301;;;
3121.0;5.0;5.0;7860.0;177.0;120.0;10.0;1.0;6;B;5;Verifique sección B pregunta 5. No se inscribió en algún plantel educativo y reporta nivel y grado inscrito;06B00501;;;
3151.0;22.0;12.0;25524.0;101.0;82.0;1.0;1.0;6;B;5;Verifique sección B pregunta 5. No se inscribió en algún plantel educativo y reporta nivel y grado inscrito;06B00501;;;
3122.0;6.0;5.0;8843.0;184.0;94.0;1.0;2.0;6;B;5;Verifique sección B pregunta 5. No se inscribió en algún plantel educativo y reporta nivel y grado inscrito;06B00501;;;
3094.0;17.0;5.0;21539.0;116.0;85.0;8.0;5.0;6;B;5;Verifique sección B pregunta 5. No se inscribió en algún plantel educativo y reporta nivel y grado inscrito;06B00501;;;
3013.0;8.0;3.0;10289.0;82.0;45.0;4.0;6.0;6;B;5;Verifique sección B pregunta 5. No se inscribió en algún plantel educativo y reporta nivel y grado inscrito;06B00501;;;
3027.0;1.0;28.0;2423.0;158.0;140.0;10.0;1.0;6;B;5;Verifique sección B pregunta 5. No se inscribió en algún plantel educativo y reporta nivel y grado inscrito;06B00501;;;
3050.0;3.0;12.0;6241.0;75.0;64.0;5.0;1.0;6;B;5;Verifique sección B pregunta 5. No se inscribió en algún plantel educativo y reporta nivel y grado inscrito;06B00501;;;
3126.0;5.0;13.0;8461.0;202.0;128.0;8.0;3.0;6;B;5;Verifique sección B pregunta 5. No se inscribió en algún plantel educativo y reporta nivel y grado inscrito;06B00501;;;
3050.0;3.0;12.0;6241.0;75.0;64.0;5.0;1.0;6;B;8;Verifique sección B pregunta 8. Reporta no ser la primera vez que se inscribe y no reporta valores en cuántas veces se ha inscrito;06B00801;;;
3013.0;8.0;3.0;10289.0;82.0;45.0;4.0;6.0;6;B;11;Verifique sección B pregunta 11. Reporta que se  inscribió a un plantel educativo y no registra medio de transporte;06B01101;;;
3071.0;14.0;1.0;17326.0;213.0;117.0;10.0;5.0;6;B;12;Verifique sección B pregunta 12. No pagó inscripción y registró monto;06B01201;;;
3067.0;18.0;3.0;22567.0;83.0;56.0;7.0;7.0;6;B;12;Verifique sección B pregunta 12. No pagó inscripción y registró monto;06B01201;;;
3121.0;5.0;5.0;7860.0;177.0;120.0;10.0;2.0;6;B;14;Verifique sección B pregunta 14. Registra  que no compra o alquila libros pero detalla monto;06B01402;;;
3063.0;17.0;5.0;21539.0;12.0;9.0;1.0;3.0;6;B;14;Verifique sección B pregunta 14. Registra  que no compra o alquila libros pero detalla monto;06B01402;;;
3009.0;5.0;5.0;7826.0;158.0;134.0;9.0;5.0;6;B;17;Verifique sección B pregunta 17. No compró cuadernos y detalla la manera en la que los obtuvo;06B01701;;;
3124.0;2.0;1.0;5508.0;82.0;47.0;4.0;4.0;6;B;17;Verifique sección B pregunta 17. No compró cuadernos y detalla la manera en la que los obtuvo;06B01701;;;
3135.0;3.0;6.0;6086.0;36.0;20.0;3.0;1.0;6;B;17;Verifique sección B pregunta 17. No compró cuadernos y detalla la manera en la que los obtuvo;06B01701;;;
3019.0;11.0;7.0;13384.0;62.0;47.0;3.0;4.0;6;B;17;Verifique sección B pregunta 17. No compró cuadernos y detalla la manera en la que los obtuvo;06B01701;;;
3117.0;10.0;3.0;12384.0;66.0;46.0;2.0;2.0;6;B;19;Verifique sección B pregunta 19. Indica que paga por el transporte para asistir al plantel educativo y se transporta a pie como primer medio de transporte y no reporta segundo medio;06B01901;;;
3031.0;9.0;17.0;11637.0;9.0;11.0;1.0;2.0;6;B;19;Verifique sección B pregunta 19. Indica que paga por el transporte para asistir al plantel educativo y se transporta a pie como primer medio de transporte y no reporta segundo medio;06B01901;;;
3004.0;14.0;8.0;17843.0;96.0;62.0;5.0;5.0;6;B;19;Verifique sección B pregunta 19. Indica que paga por el transporte para asistir al plantel educativo y se transporta a pie como primer medio de transporte y no reporta segundo medio;06B01901;;;
3080.0;2.0;1.0;5485.0;152.0;128.0;1.0;3.0;6;B;19;Verifique sección B pregunta 19. Indica que paga por el transporte para asistir al plantel educativo y se transporta a pie como primer medio de transporte y no reporta segundo medio;06B01901;;;
3148.0;22.0;12.0;25524.0;22.0;20.0;20.0;4.0;6;B;21;Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago;06B02101;;;
3148.0;22.0;12.0;25524.0;22.0;20.0;20.0;5.0;6;B;21;Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago;06B02101;;;
3103.0;17.0;6.0;21606.0;103.0;65.0;5.0;4.0;6;B;21;Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago;06B02101;;;
3105.0;9.0;9.0;11337.0;52.0;36.0;3.0;2.0;6;B;21;Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago;06B02101;;;
3148.0;22.0;12.0;25524.0;35.0;32.0;32.0;3.0;6;B;21;Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago;06B02101;;;
3000.0;12.0;2.0;13783.0;90.0;43.0;2.0;4.0;6;B;21;Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago;06B02101;;;
3114.0;6.0;9.0;9071.0;141.0;106.0;5.0;2.0;6;B;21;Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago;06B02101;;;
3046.0;6.0;11.0;9148.0;67.0;58.0;5.0;3.0;6;B;21;Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago;06B02101;;;
3046.0;6.0;11.0;9148.0;174.0;128.0;10.0;4.0;6;B;21;Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago;06B02101;;;
3024.0;2.0;1.0;5485.0;6.0;3.0;1.0;3.0;6;B;21;Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago;06B02101;;;
3073.0;8.0;1.0;10002.0;53.0;28.0;10.0;3.0;6;B;21;Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago;06B02101;;;
3127.0;4.0;1.0;6433.0;16.0;14.0;1.0;3.0;6;B;21;Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago;06B02101;;;
3050.0;3.0;12.0;6241.0;27.0;20.0;2.0;4.0;6;B;21;Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago;06B02101;;;
3101.0;6.0;5.0;8859.0;28.0;12.0;2.0;3.0;6;B;21;Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago;06B02101;;;
3101.0;6.0;5.0;8859.0;97.0;55.0;8.0;3.0;6;B;21;Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago;06B02101;;;
3077.0;8.0;3.0;10289.0;148.0;81.0;7.0;8.0;6;B;21;Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago;06B02101;;;
3094.0;17.0;5.0;21539.0;130.0;96.0;9.0;3.0;6;B;23;Verifique sección B pregunta 23. Indica que no dejó de asistir por abandono y contiene valores en preguntas 24 y 25;06B02302;;;
3070.0;11.0;7.0;13425.0;53.0;40.0;3.0;1.0;6;B;23;Verifique sección B pregunta 23. Indica que no dejó de asistir por abandono y contiene valores en preguntas 24 y 25;06B02302;;;
3094.0;17.0;5.0;21539.0;116.0;85.0;8.0;5.0;6;B;23;Verifique sección B pregunta 23. Indica que no dejó de asistir por abandono y contiene valores en preguntas 24 y 25;06B02302;;;
3057.0;10.0;3.0;12384.0;239.0;163.0;7.0;4.0;6;B;23;Verifique sección B pregunta 23. Indica que no dejó de asistir por abandono y contiene valores en preguntas 24 y 25;06B02302;;;
3094.0;17.0;5.0;21539.0;130.0;96.0;9.0;3.0;6;B;25;Verifique sección B pregunta 25. Indica inscripción en el presente año escolar y en este campo indica razón por la que no está inscrito;06B02501;;;
3070.0;11.0;7.0;13425.0;53.0;40.0;3.0;1.0;6;B;25;Verifique sección B pregunta 25. Indica inscripción en el presente año escolar y en este campo indica razón por la que no está inscrito;06B02501;;;
3057.0;10.0;3.0;12384.0;239.0;163.0;7.0;4.0;6;B;25;Verifique sección B pregunta 25. Indica inscripción en el presente año escolar y en este campo indica razón por la que no está inscrito;06B02501;;;
3138.0;17.0;6.0;21606.0;78.0;51.0;4.0;3.0;6;B;26;Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el nivel educativo de primaria e indica haber aprobado el nivel igual o mayor a primaria;06B02602;;;
3012.0;1.0;38.0;5233.0;130.0;106.0;9.0;1.0;6;B;26;Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el nivel educativo de primaria e indica haber aprobado el nivel igual o mayor a primaria;06B02602;;;
3073.0;8.0;1.0;10002.0;75.0;41.0;5.0;2.0;6;B;26;Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el nivel educativo de primaria e indica haber aprobado el nivel igual o mayor a primaria;06B02602;;;
3123.0;13.0;29.0;17243.0;95.0;52.0;4.0;6.0;6;B;26;Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el nivel educativo de primaria e indica haber aprobado el nivel igual o mayor a primaria;06B02602;;;
3110.0;9.0;9.0;11337.0;187.0;103.0;8.0;1.0;6;B;26;Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el primer grado de básico e indica haber aprobado el nivel de básico, diversificado y superior;06B02603;;;
3132.0;2.0;1.0;5508.0;124.0;74.0;6.0;3.0;6;B;26;Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el primer grado de básico e indica haber aprobado el nivel de básico, diversificado y superior;06B02603;;;
3077.0;8.0;3.0;10289.0;148.0;81.0;7.0;6.0;6;B;26;Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el primer grado de básico e indica haber aprobado el nivel de básico, diversificado y superior;06B02603;;;
3072.0;7.0;8.0;9713.0;21.0;10.0;10.0;4.0;6;B;26;Verifique sección B pregunta 26. Indica tener aprobado el nivel preprimaria e indica grado escolar mayor a cero;06B02607;;;
3127.0;4.0;1.0;6433.0;225.0;186.0;8.0;2.0;6;B;26;Verifique sección B pregunta 26. Indica tener aprobado el nivel preprimaria e indica grado escolar mayor a cero;06B02607;;;
3008.0;5.0;2.0;7559.0;18.0;6.0;2.0;1.0;6;B;26;Verifique sección B pregunta 26. Valor diferente a los rangos de grado para primaria, básico y divesificado;06B02608;;;
3108.0;18.0;3.0;22567.0;25.0;14.0;2.0;5.0;6;B;27;Verifique sección B pregunta 27. Indica no tener un título o diploma y registró respuesta a pregunta 28A;06B02702;;;
3069.0;10.0;10.0;12644.0;175.0;141.0;8.0;5.0;6;B;27;Verifique sección B pregunta 27. Indica no tener un título o diploma y registró respuesta a pregunta 28A;06B02702;;;
3108.0;18.0;3.0;22567.0;14.0;5.0;1.0;5.0;6;B;27;Verifique sección B pregunta 27. Indica no tener un título o diploma y registró respuesta a pregunta 28A;06B02702;;;
3146.0;22.0;5.0;25261.0;57.0;45.0;4.0;3.0;6;B;27;Verifique sección B pregunta 27. Indica no tener un título o diploma y registró respuesta a pregunta 28A;06B02702;;;
3079.0;8.0;1.0;10002.0;122.0;77.0;7.0;1.0;6;B;27;Verifique sección B pregunta 27. Indica no tener un título o diploma y registró respuesta a pregunta 28A;06B02702;;;
3099.0;16.0;9.0;20279.0;190.0;165.0;7.0;2.0;6;B;27;Verifique sección B pregunta 27. Indica que no aprobó ningún nivel y grado escolar y reporta título o diploma;06B02703;;;
3013.0;8.0;3.0;10289.0;40.0;22.0;3.0;1.0;7;A;1;Indica que no asistió a un curso de capacitación pero proporcionó detalles del curso;07A00103;;;
3085.0;4.0;1.0;6378.0;1.0;1.0;1.0;2.0;7;A;1;Indica que no asistió a un curso de capacitación pero proporcionó detalles del curso;07A00103;;;
3119.0;1.0;22.0;1733.0;44.0;30.0;3.0;2.0;7;A;1;Indica que no asistió a un curso de capacitación pero proporcionó detalles del curso;07A00103;;;
3023.0;4.0;6.0;6809.0;285.0;179.0;9.0;4.0;8;A;2;Indicó que ha vivido en el mismo lugar durante toda su vida, pero declaró que vivía en un lugar diferente en 2018.;08A00201;;;
3041.0;21.0;3.0;24570.0;61.0;39.0;7.0;1.0;8;A;2;Indicó que ha vivido en el mismo lugar durante toda su vida, pero declaró que vivía en un lugar diferente en 2018.;08A00201;;;
3064.0;15.0;1.0;18892.0;189.0;116.0;1.0;1.0;8;A;2;Indicó que ha vivido en el mismo lugar durante toda su vida, pero declaró que vivía en un lugar diferente en 2018.;08A00201;;;
3035.0;1.0;38.0;5233.0;19.0;15.0;2.0;1.0;8;A;2;Indicó que ha vivido en el mismo lugar durante toda su vida, pero declaró que vivía en un lugar diferente en 2018.;08A00201;;;
3072.0;7.0;8.0;9713.0;21.0;10.0;10.0;3.0;8;A;2;Indicó que ha vivido en el mismo lugar durante toda su vida, pero declaró que vivía en un lugar diferente en 2018.;08A00201;;;
3072.0;7.0;8.0;9713.0;21.0;10.0;10.0;6.0;8;A;2;Indicó que ha vivido en el mismo lugar durante toda su vida, pero declaró que vivía en un lugar diferente en 2018.;08A00201;;;
3041.0;21.0;3.0;24570.0;75.0;51.0;6.0;1.0;8;A;2;Indicó que ha vivido en el mismo lugar durante toda su vida, pero declaró que vivía en un lugar diferente en 2018.;08A00201;;;
3038.0;3.0;6.0;6064.0;134.0;126.0;6.0;2.0;8;A;2;Indicó que ha vivido en el mismo lugar durante toda su vida, pero declaró que vivía en un lugar diferente en 2018.;08A00201;;;
3030.0;1.0;33.0;3857.0;129.0;82.0;7.0;1.0;8;A;2;Indicó que ha vivido en el mismo lugar durante toda su vida, pero declaró que vivía en un lugar diferente en 2018.;08A00201;;;
3151.0;22.0;12.0;25524.0;101.0;82.0;1.0;4.0;8;A;2;Indicó que nació en otro país, pero también declaró que ha vivido en el mismo lugar toda su vida.;08A00203;;;
3032.0;1.0;31.0;3686.0;173.0;108.0;6.0;3.0;8;A;2;El número de años viviendo en el lugar (P08A02) es mayor que la edad del encuestado.;08A00204;;;
3094.0;17.0;5.0;21539.0;61.0;42.0;4.0;3.0;8;A;2;El número de años viviendo en el lugar (P08A02) es mayor que la edad del encuestado.;08A00204;;;
3029.0;1.0;28.0;2423.0;52.0;48.0;4.0;4.0;8;A;2;El número de años viviendo en el lugar (P08A02) es mayor que la edad del encuestado.;08A00204;;;
3029.0;1.0;28.0;2423.0;52.0;48.0;4.0;5.0;8;A;2;El número de años viviendo en el lugar (P08A02) es mayor que la edad del encuestado.;08A00204;;;
3023.0;4.0;6.0;6809.0;285.0;179.0;9.0;4.0;8;A;3;La respuesta a años seguidos viviendo en ese lugar es toda la vida pero no hizo el salto a capítulo IX.;08A00301;;;
3041.0;21.0;3.0;24570.0;61.0;39.0;7.0;1.0;8;A;3;La respuesta a años seguidos viviendo en ese lugar es toda la vida pero no hizo el salto a capítulo IX.;08A00301;;;
3064.0;15.0;1.0;18892.0;189.0;116.0;1.0;1.0;8;A;3;La respuesta a años seguidos viviendo en ese lugar es toda la vida pero no hizo el salto a capítulo IX.;08A00301;;;
3035.0;1.0;38.0;5233.0;19.0;15.0;2.0;1.0;8;A;3;La respuesta a años seguidos viviendo en ese lugar es toda la vida pero no hizo el salto a capítulo IX.;08A00301;;;
3072.0;7.0;8.0;9713.0;21.0;10.0;10.0;3.0;8;A;3;La respuesta a años seguidos viviendo en ese lugar es toda la vida pero no hizo el salto a capítulo IX.;08A00301;;;
3072.0;7.0;8.0;9713.0;21.0;10.0;10.0;6.0;8;A;3;La respuesta a años seguidos viviendo en ese lugar es toda la vida pero no hizo el salto a capítulo IX.;08A00301;;;
3041.0;21.0;3.0;24570.0;75.0;51.0;6.0;1.0;8;A;3;La respuesta a años seguidos viviendo en ese lugar es toda la vida pero no hizo el salto a capítulo IX.;08A00301;;;
3038.0;3.0;6.0;6064.0;134.0;126.0;6.0;2.0;8;A;3;La respuesta a años seguidos viviendo en ese lugar es toda la vida pero no hizo el salto a capítulo IX.;08A00301;;;
3030.0;1.0;33.0;3857.0;129.0;82.0;7.0;1.0;8;A;3;La respuesta a años seguidos viviendo en ese lugar es toda la vida pero no hizo el salto a capítulo IX.;08A00301;;;
3023.0;4.0;6.0;6809.0;285.0;179.0;9.0;4.0;8;A;3;El número de años viviendo en el lugar es menor a la cantidad de años desde 2018 hasta la fecha de la encuesta, pero indica que vivía en el mismo lugar en 2018.;08A00302;;;
3041.0;21.0;3.0;24570.0;61.0;39.0;7.0;1.0;8;A;3;El número de años viviendo en el lugar es menor a la cantidad de años desde 2018 hasta la fecha de la encuesta, pero indica que vivía en el mismo lugar en 2018.;08A00302;;;
3064.0;15.0;1.0;18892.0;189.0;116.0;1.0;1.0;8;A;3;El número de años viviendo en el lugar es menor a la cantidad de años desde 2018 hasta la fecha de la encuesta, pero indica que vivía en el mismo lugar en 2018.;08A00302;;;
3035.0;1.0;38.0;5233.0;19.0;15.0;2.0;1.0;8;A;3;El número de años viviendo en el lugar es menor a la cantidad de años desde 2018 hasta la fecha de la encuesta, pero indica que vivía en el mismo lugar en 2018.;08A00302;;;
3072.0;7.0;8.0;9713.0;21.0;10.0;10.0;3.0;8;A;3;El número de años viviendo en el lugar es menor a la cantidad de años desde 2018 hasta la fecha de la encuesta, pero indica que vivía en el mismo lugar en 2018.;08A00302;;;
3072.0;7.0;8.0;9713.0;21.0;10.0;10.0;6.0;8;A;3;El número de años viviendo en el lugar es menor a la cantidad de años desde 2018 hasta la fecha de la encuesta, pero indica que vivía en el mismo lugar en 2018.;08A00302;;;
3041.0;21.0;3.0;24570.0;75.0;51.0;6.0;1.0;8;A;3;El número de años viviendo en el lugar es menor a la cantidad de años desde 2018 hasta la fecha de la encuesta, pero indica que vivía en el mismo lugar en 2018.;08A00302;;;
3038.0;3.0;6.0;6064.0;134.0;126.0;6.0;2.0;8;A;3;El número de años viviendo en el lugar es menor a la cantidad de años desde 2018 hasta la fecha de la encuesta, pero indica que vivía en el mismo lugar en 2018.;08A00302;;;
3030.0;1.0;33.0;3857.0;129.0;82.0;7.0;1.0;8;A;3;El número de años viviendo en el lugar es menor a la cantidad de años desde 2018 hasta la fecha de la encuesta, pero indica que vivía en el mismo lugar en 2018.;08A00302;;;
3124.0;2.0;1.0;5508.0;106.0;61.0;5.0;3.0;9;A;1;Personas a las que se les registró edad menor a siete años y que tienen respuesta positiva en la variables de uso de tiempo en trabajo remunerado y/o trabajo no remunerado ;09A00101;;;
