ENCUESTADOR;DEPTO;MUPIO;SECTOR;ESTRUCTURA;VIVIENDA;HOGAR;CP;CAPITULO;SECCION;PREGUNTA;DEFINICION DE INCONSISTENCIA;CODIGO ERROR;COMENTARIOS;;
3039.0;1.0;36.0;4756.0;83.0;86.0;5.0;2.0;8;A;3;El número de años viviendo en el lugar es menor a la cantidad de años desde 2018 hasta la fecha de la encuesta, pero indica que vivía en el mismo lugar en 2018.;08A00302;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;9;A;1;Personas a las que se les registró edad menor a siete años y que tienen respuesta positiva en la variables de uso de tiempo en trabajo remunerado y/o trabajo no remunerado ;09A00101;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;9;A;1;Personas a las que se les registró edad menor a siete años y que tienen respuesta positiva en la variables de uso de tiempo en trabajo remunerado y/o trabajo no remunerado ;09A00101;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;9;B;1;Personas a las que se les registro edad menor a siete años y que tienen respuesta positiva en la variables de uso de tiempo en actividades de estudio ;09B00101;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;9;B;1;Personas a las que se les registro edad menor a siete años y que tienen respuesta positiva en la variables de uso de tiempo en actividades de estudio ;09B00101;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;9;C;1;Personas a las que se les registro edad menor a siete años y que tienen respuesta positiva en la variables de uso de tiempo en actividades para el mantenimiento del hogar, aún si esta respuesta es un tiempo cero, no corresponde responder acá;09C00101;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;9;C;1;Personas a las que se les registro edad menor a siete años y que tienen respuesta positiva en la variables de uso de tiempo en actividades para el mantenimiento del hogar, aún si esta respuesta es un tiempo cero, no corresponde responder acá;09C00101;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;9;E;1;Personas a las que se les registro edad menor a siete años y que tienen respuesta positiva en la variables de uso de tiempo para realizar compras y pagos ;09C00101;;;0
3127.0;3.0;4.0;6028.0;41.0;34.0;2.0;2.0;9;G;1;La suma del total de horas usadas en todas las actividades excede las 24 horas que se tienen en un día y no reporta actividades paralelas o bien, reporta actividades paralelas y excede de 28 horas;09G00104;;;0
3024.0;13.0;20.0;16805.0;3.0;2.0;1.0;1.0;9;G;1;La suma del total de horas usadas en todas las actividades excede las 24 horas que se tienen en un día y no reporta actividades paralelas o bien, reporta actividades paralelas y excede de 28 horas;09G00104;;;0
3029.0;1.0;24.0;2027.0;100.0;70.0;3.0;4.0;9;G;1;La suma del total de horas usadas en todas las actividades excede las 24 horas que se tienen en un día y no reporta actividades paralelas o bien, reporta actividades paralelas y excede de 28 horas;09G00104;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;1.0;9;G;1;La suma del total de horas usadas en todas las actividades excede las 24 horas que se tienen en un día y no reporta actividades paralelas o bien, reporta actividades paralelas y excede de 28 horas;09G00104;;;0
3097.0;3.0;6.0;6100.0;157.0;106.0;7.0;2.0;9;G;1;La suma del total de horas usadas en todas las actividades excede las 24 horas que se tienen en un día y no reporta actividades paralelas o bien, reporta actividades paralelas y excede de 28 horas;09G00104;;;0
3124.0;2.0;3.0;5558.0;152.0;139.0;8.0;1.0;9;G;1;La suma del total de horas usadas en todas las actividades excede las 24 horas que se tienen en un día y no reporta actividades paralelas o bien, reporta actividades paralelas y excede de 28 horas;09G00104;;;0
3124.0;2.0;3.0;5558.0;152.0;139.0;8.0;2.0;9;G;1;La suma del total de horas usadas en todas las actividades excede las 24 horas que se tienen en un día y no reporta actividades paralelas o bien, reporta actividades paralelas y excede de 28 horas;09G00104;;;0
3065.0;19.0;4.0;23180.0;7.0;8.0;1.0;4.0;9;G;1;La suma del total de horas usadas en todas las actividades excede las 24 horas que se tienen en un día y no reporta actividades paralelas o bien, reporta actividades paralelas y excede de 28 horas;09G00104;;;0
3138.0;17.0;11.0;22042.0;212.0;137.0;10.0;2.0;9;G;1;La suma del total de horas usadas en todas las actividades excede las 24 horas que se tienen en un día y no reporta actividades paralelas o bien, reporta actividades paralelas y excede de 28 horas;09G00104;;;0
3138.0;17.0;11.0;22042.0;212.0;137.0;10.0;4.0;9;G;1;La suma del total de horas usadas en todas las actividades excede las 24 horas que se tienen en un día y no reporta actividades paralelas o bien, reporta actividades paralelas y excede de 28 horas;09G00104;;;0
3017.0;6.0;14.0;9295.0;88.0;56.0;1.0;1.0;9;G;1;La suma del total de horas usadas en todas las actividades excede las 24 horas que se tienen en un día y no reporta actividades paralelas o bien, reporta actividades paralelas y excede de 28 horas;09G00104;;;0
3119.0;1.0;18.0;1206.0;7.0;4.0;1.0;3.0;9;G;1;La suma del total de horas usadas en todas las actividades excede las 24 horas que se tienen en un día y no reporta actividades paralelas o bien, reporta actividades paralelas y excede de 28 horas;09G00104;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;2.0;9;G;1;La suma del total de horas usadas en todas las actividades excede las 24 horas que se tienen en un día y no reporta actividades paralelas o bien, reporta actividades paralelas y excede de 28 horas;09G00104;;;0
3148.0;3.0;6.0;6100.0;6.0;2.0;1.0;1.0;9;G;1;La suma del total de horas usadas en todas las actividades excede las 24 horas que se tienen en un día y no reporta actividades paralelas o bien, reporta actividades paralelas y excede de 28 horas;09G00104;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;9;H;1;Personas a las que se les registró edad menor a siete años y que tienen información en las variables de realización de actividades paralelas ;09H00101;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;9;H;1;Personas a las que se les registró edad menor a siete años y que tienen información en las variables de realización de actividades paralelas ;09H00101;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;9;I;1;Personas a las que se les registró edad menor a siete años y que tienen información en las variables de día, mes y año que se realizó la entrevista ;09I00101;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;9;I;1;Personas a las que se les registró edad menor a siete años y que tienen información en las variables de día, mes y año que se realizó la entrevista ;09I00101;;;0
3026.0;18.0;3.0;22531.0;63.0;49.0;3.0;1.0;10;A;2;Indica que tuvo activiadad principal ;10A00201;;;0
3159.0;18.0;3.0;22531.0;124.0;103.0;1.0;1.0;10;A;2;Indica que tuvo activiadad principal ;10A00201;;;0
3052.0;13.0;20.0;16805.0;134.0;82.0;7.0;1.0;10;A;2;Indica que tuvo activiadad principal ;10A00201;;;0
3020.0;1.0;24.0;1968.0;148.0;117.0;8.0;1.0;10;A;2;Indica que tuvo activiadad principal ;10A00201;;;0
3102.0;1.0;30.0;3369.0;20.0;21.0;2.0;7.0;10;A;2;Indica que tuvo activiadad principal ;10A00201;;;0
3102.0;1.0;30.0;3369.0;153.0;117.0;9.0;1.0;10;A;2;Indica que tuvo activiadad principal ;10A00201;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;A;2;Por la edad no pasan a esta sección;10A00203;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;A;2;Por la edad no pasan a esta sección;10A00203;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;3.0;10;A;3;el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A03 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.;10A00301;;;0
3080.0;13.0;9.0;16201.0;47.0;27.0;3.0;3.0;10;A;3;el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A03 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.;10A00301;;;0
3081.0;8.0;6.0;10615.0;139.0;95.0;10.0;4.0;10;A;3;el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A03 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.;10A00301;;;0
3005.0;22.0;15.0;25643.0;185.0;114.0;7.0;3.0;10;A;3;el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A03 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.;10A00301;;;0
3026.0;18.0;3.0;22531.0;63.0;49.0;3.0;1.0;10;A;3;Códigos que  no tenían que pasar;10A00312;;;0
3159.0;18.0;3.0;22531.0;124.0;103.0;1.0;1.0;10;A;3;Códigos que  no tenían que pasar;10A00312;;;0
3052.0;13.0;20.0;16805.0;134.0;82.0;7.0;1.0;10;A;3;Códigos que  no tenían que pasar;10A00312;;;0
3020.0;1.0;24.0;1968.0;148.0;117.0;8.0;1.0;10;A;3;Códigos que  no tenían que pasar;10A00312;;;0
3102.0;1.0;30.0;3369.0;20.0;21.0;2.0;7.0;10;A;3;Códigos que  no tenían que pasar;10A00312;;;0
3102.0;1.0;30.0;3369.0;153.0;117.0;9.0;1.0;10;A;3;Códigos que  no tenían que pasar;10A00312;;;0
3026.0;18.0;3.0;22531.0;63.0;49.0;3.0;2.0;10;A;4;el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A04 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.;10A00401;;;0
3150.0;21.0;6.0;24686.0;145.0;97.0;8.0;1.0;10;A;4;el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A04 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.;10A00401;;;0
3157.0;22.0;5.0;25270.0;149.0;113.0;10.0;1.0;10;A;4;el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A04 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.;10A00401;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;3.0;10;A;4;Debió pasar a sección C y tiene información en ¿qué hizo la semana pasada...;10A00403;;;0
3080.0;13.0;9.0;16201.0;47.0;27.0;3.0;3.0;10;A;4;Debió pasar a sección C y tiene información en ¿qué hizo la semana pasada...;10A00403;;;0
3081.0;8.0;6.0;10615.0;139.0;95.0;10.0;4.0;10;A;4;Debió pasar a sección C y tiene información en ¿qué hizo la semana pasada...;10A00403;;;0
3005.0;22.0;15.0;25643.0;185.0;114.0;7.0;3.0;10;A;4;Debió pasar a sección C y tiene información en ¿qué hizo la semana pasada...;10A00403;;;0
3026.0;18.0;3.0;22531.0;63.0;49.0;3.0;2.0;10;B;5;Debe haber información en razón principal de no hacer trámites, según pregunta buscó trabajo=2;10B00501;;;0
3052.0;13.0;20.0;16805.0;134.0;82.0;7.0;1.0;10;B;5;Debe haber información en razón principal de no hacer trámites, según pregunta buscó trabajo=2;10B00501;;;0
3080.0;13.0;9.0;16201.0;47.0;27.0;3.0;3.0;10;B;7;Debieron responder conforme a pregunta razón principal de no hacer trámites;10B00701;;;0
3026.0;18.0;3.0;22531.0;63.0;49.0;3.0;2.0;10;B;8;Valores dirente a 1,2,3,4 o 5 en disponibilidad;10B00802;;;0
3052.0;13.0;20.0;16805.0;134.0;82.0;7.0;1.0;10;B;8;Valores dirente a 1,2,3,4 o 5 en disponibilidad;10B00802;;;0
3080.0;13.0;9.0;16201.0;47.0;27.0;3.0;3.0;10;B;8;Valores dirente a 1,2,3,4 o 5 en disponibilidad;10B00802;;;0
3026.0;18.0;3.0;22531.0;63.0;49.0;3.0;2.0;10;B;9;Debería de haber información según pregunta buscó trabajo;10B00901;;;0
3052.0;13.0;20.0;16805.0;134.0;82.0;7.0;1.0;10;B;9;Debería de haber información según pregunta buscó trabajo;10B00901;;;0
3080.0;13.0;9.0;16201.0;47.0;27.0;3.0;3.0;10;B;9;Debería de haber información según pregunta buscó trabajo;10B00901;;;0
3005.0;22.0;15.0;25643.0;185.0;114.0;7.0;3.0;10;B;9;Valores pérdidos y si debieron responder último trabajo;10B00903;;;0
3015.0;14.0;13.0;18253.0;35.0;22.0;2.0;2.0;10;B;10;"No debe haber información en pregunta ha trabajado se respondió 2 en ""ha trabajado""";10B01001;;;0
3026.0;18.0;3.0;22531.0;63.0;49.0;3.0;2.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01101;;;0
3052.0;13.0;20.0;16805.0;134.0;82.0;7.0;1.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01101;;;0
3080.0;13.0;9.0;16201.0;47.0;27.0;3.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01101;;;0
3005.0;22.0;15.0;25643.0;185.0;114.0;7.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01101;;;0
3026.0;18.0;3.0;22531.0;63.0;49.0;3.0;2.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01102;;;0
3052.0;13.0;20.0;16805.0;134.0;82.0;7.0;1.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01102;;;0
3080.0;13.0;9.0;16201.0;47.0;27.0;3.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01102;;;0
3005.0;22.0;15.0;25643.0;185.0;114.0;7.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01102;;;0
3026.0;18.0;3.0;22531.0;63.0;49.0;3.0;2.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01103;;;0
3052.0;13.0;20.0;16805.0;134.0;82.0;7.0;1.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01103;;;0
3080.0;13.0;9.0;16201.0;47.0;27.0;3.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01103;;;0
3005.0;22.0;15.0;25643.0;185.0;114.0;7.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01103;;;0
3026.0;18.0;3.0;22531.0;63.0;49.0;3.0;2.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01104;;;0
3052.0;13.0;20.0;16805.0;134.0;82.0;7.0;1.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01104;;;0
3080.0;13.0;9.0;16201.0;47.0;27.0;3.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01104;;;0
3005.0;22.0;15.0;25643.0;185.0;114.0;7.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01104;;;0
3026.0;18.0;3.0;22531.0;63.0;49.0;3.0;2.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01105;;;0
3052.0;13.0;20.0;16805.0;134.0;82.0;7.0;1.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01105;;;0
3080.0;13.0;9.0;16201.0;47.0;27.0;3.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01105;;;0
3005.0;22.0;15.0;25643.0;185.0;114.0;7.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01105;;;0
3026.0;18.0;3.0;22531.0;63.0;49.0;3.0;2.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01106;;;0
3052.0;13.0;20.0;16805.0;134.0;82.0;7.0;1.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01106;;;0
3080.0;13.0;9.0;16201.0;47.0;27.0;3.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01106;;;0
3005.0;22.0;15.0;25643.0;185.0;114.0;7.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01106;;;0
3026.0;18.0;3.0;22531.0;63.0;49.0;3.0;2.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01107;;;0
3052.0;13.0;20.0;16805.0;134.0;82.0;7.0;1.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01107;;;0
3080.0;13.0;9.0;16201.0;47.0;27.0;3.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01107;;;0
3005.0;22.0;15.0;25643.0;185.0;114.0;7.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01107;;;0
3026.0;18.0;3.0;22531.0;63.0;49.0;3.0;2.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01108;;;0
3052.0;13.0;20.0;16805.0;134.0;82.0;7.0;1.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01108;;;0
3080.0;13.0;9.0;16201.0;47.0;27.0;3.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01108;;;0
3005.0;22.0;15.0;25643.0;185.0;114.0;7.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01108;;;0
3026.0;18.0;3.0;22531.0;63.0;49.0;3.0;2.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01109;;;0
3052.0;13.0;20.0;16805.0;134.0;82.0;7.0;1.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01109;;;0
3080.0;13.0;9.0;16201.0;47.0;27.0;3.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01109;;;0
3005.0;22.0;15.0;25643.0;185.0;114.0;7.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01109;;;0
3026.0;18.0;3.0;22531.0;63.0;49.0;3.0;2.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01110;;;0
3052.0;13.0;20.0;16805.0;134.0;82.0;7.0;1.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01110;;;0
3080.0;13.0;9.0;16201.0;47.0;27.0;3.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01110;;;0
3005.0;22.0;15.0;25643.0;185.0;114.0;7.0;3.0;10;B;11;Debe haber información, conforme a pregunta P10B01;10B01110;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;1;Es valor perdido;10C00617;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;1;Es valor perdido;10C00617;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;6;Es valor perdido;10C00617;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;6;Es valor perdido;10C00617;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;6;Es valor perdido;10C00617;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;6;Es valor perdido;10C00617;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;6;Es valor perdido;10C00617;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;6;Es valor perdido;10C00617;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;6;Es valor perdido;10C00617;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;6;Es valor perdido;10C00617;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;6;Es valor perdido;10C00617;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;6;Es valor perdido;10C00617;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;8;Es valor perdido;10C00822;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;8;Es valor perdido;10C00822;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;8;Es valor perdido;10C00822;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;8;Es valor perdido;10C00822;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;8;Es valor perdido;10C00822;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;8;Es valor perdido;10C00822;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;8;Es valor perdido;10C00822;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;8;Es valor perdido;10C00822;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;8;Es valor perdido;10C00822;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;8;Es valor perdido;10C00822;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;8;Es valor perdido;10C00822;;;0
3117.0;9.0;20.0;11811.0;137.0;127.0;7.0;2.0;10;C;8;Es valor perdido;10C00826;;;0
3019.0;10.0;2.0;12279.0;21.0;20.0;2.0;1.0;10;C;8;Es valor perdido;10C00826;;;0
3013.0;14.0;13.0;18161.0;21.0;15.0;1.0;1.0;10;C;8;Es valor perdido;10C00826;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;9;Es valor perdido;10C00930;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;9;Es valor perdido;10C00930;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;9;Es valor perdido;10C00930;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;9;Es valor perdido;10C00930;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;9;Es valor perdido;10C00930;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;9;Es valor perdido;10C00930;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;9;Es valor perdido;10C00930;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;9;Es valor perdido;10C00930;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;9;Es valor perdido;10C00930;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;9;Es valor perdido;10C00930;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;9;Es valor perdido;10C00930;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;10;Es valor perdido o con cero;10C01036;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;10;Es valor perdido o con cero;10C01036;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;10;Es valor perdido o con cero;10C01036;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;10;Es valor perdido o con cero;10C01036;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;10;Es valor perdido o con cero;10C01036;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;10;Es valor perdido o con cero;10C01036;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;10;Es valor perdido o con cero;10C01036;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;10;Es valor perdido o con cero;10C01036;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;10;Es valor perdido o con cero;10C01036;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;10;Es valor perdido o con cero;10C01036;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;10;Es valor perdido o con cero;10C01036;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;13;Códigos fuera de rango;10C01356;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;13;Códigos fuera de rango;10C01356;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;13;Códigos fuera de rango;10C01356;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;13;Códigos fuera de rango;10C01356;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;13;Códigos fuera de rango;10C01356;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;13;Códigos fuera de rango;10C01356;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;13;Códigos fuera de rango;10C01356;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;13;Códigos fuera de rango;10C01356;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;13;Códigos fuera de rango;10C01356;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;13;Códigos fuera de rango;10C01356;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;13;Códigos fuera de rango;10C01356;;;0
3013.0;14.0;13.0;18161.0;21.0;15.0;1.0;5.0;10;C;13;Jornadas que no se pueden llevar por la categoría ocupacional;10C01357;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;14;Es valor perdido;10C01458;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;14;Es valor perdido;10C01458;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;14;Es valor perdido;10C01458;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;14;Es valor perdido;10C01458;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;14;Es valor perdido;10C01458;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;14;Es valor perdido;10C01458;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;14;Es valor perdido;10C01458;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;14;Es valor perdido;10C01458;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;14;Es valor perdido;10C01458;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;14;Es valor perdido;10C01458;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;14;Es valor perdido;10C01458;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;16;Es valor perdido;10C01666;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;16;Es valor perdido;10C01666;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;16;Es valor perdido;10C01666;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;16;Es valor perdido;10C01666;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;16;Es valor perdido;10C01666;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;16;Es valor perdido;10C01666;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;16;Es valor perdido;10C01666;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;16;Es valor perdido;10C01666;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;16;Es valor perdido;10C01666;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;16;Es valor perdido;10C01666;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;16;Es valor perdido;10C01666;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;16;Es valor perdido;10C01669;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;16;Es valor perdido;10C01669;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;16;Es valor perdido;10C01669;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;16;Es valor perdido;10C01669;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;16;Es valor perdido;10C01669;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;16;Es valor perdido;10C01669;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;16;Es valor perdido;10C01669;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;16;Es valor perdido;10C01669;;;0
