ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPÍTULO,SECCIÓN,PREGUNTA,DEFINICIÓN DE INCONSISTENCIA,CÓDIGO ERROR,COMENTARIOS
3107.0,19.0,7.0,23344.0,77.0,52.0,4.0,3.0,5,D,10,Verificar si lleno minuto debe llenar cuanto pago por la consulta ,05D01003,
3018.0,18.0,2.0,22487.0,12.0,7.0,1.0,1.0,5,D,10,Verificar si lleno minuto debe llenar cuanto pago por la consulta ,05D01003,
3065.0,18.0,5.0,22853.0,4.0,4.0,1.0,2.0,5,D,11,Verificar si la variable tiene el codigo 2 que no indique cuanto gasto ,05D01102,
3125.0,3.0,14.0,6310.0,121.0,104.0,5.0,3.0,5,D,11,Verificar si la variable tiene el codigo 2 que no indique cuanto gasto ,05D01102,
3057.0,10.0,19.0,12939.0,56.0,42.0,3.0,2.0,5,D,11,Verificar si la variable tiene el codigo 2 que no indique cuanto gasto ,05D01102,
3080.0,2.0,3.0,5600.0,85.0,68.0,1.0,6.0,5,D,11,Verificar si la variable tiene el codigo 2 que no indique cuanto gasto ,05D01102,
3051.0,20.0,1.0,23590.0,92.0,71.0,1.0,2.0,5,D,11,Verificar si la variable tiene el codigo 2 que no indique cuanto gasto ,05D01102,
3043.0,7.0,14.0,9846.0,138.0,95.0,7.0,3.0,5,D,14,Verificar que no pago trasporte y  que no haya indicado cantidad ,05D01402,
3073.0,9.0,1.0,10876.0,15.0,8.0,8.0,2.0,5,D,15,Verificar si no pago no debe indicar el monto del pago,05D01502,
3015.0,13.0,8.0,16165.0,59.0,36.0,5.0,1.0,5,D,16,Verificar si contesto cualquiera de las opciones que lleve datos si lo hospitalizaron,05D01603,
3021.0,4.0,5.0,6795.0,168.0,131.0,4.0,1.0,5,D,19,Verificar si esta afiliado a alguna opcion que el especifique este vacio,05D01902,
3028.0,14.0,10.0,17946.0,86.0,55.0,1.0,1.0,5,E,1,Sexo es igual a mujer y edad entre 10 a 54 años y pregunta de si se ha hecho Papanicolau está vacía,499999999999999988524756632622668314223421359962075003064997987365996726090394955651630647240755773440,
3064.0,16.0,7.0,20143.0,118.0,94.0,1.0,6.0,6,A,2,"el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).",06A00206,
3017.0,6.0,1.0,8619.0,40.0,37.0,1.0,4.0,6,A,2,"el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).",06A00206,
3078.0,11.0,3.0,13215.0,143.0,113.0,6.0,5.0,6,A,2,"el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).",06A00206,
3021.0,4.0,4.0,6737.0,225.0,160.0,10.0,7.0,6,A,2,"el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).",06A00206,
3135.0,3.0,1.0,5885.0,188.0,46.0,6.0,6.0,6,A,2,"el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).",06A00206,
3026.0,18.0,1.0,22309.0,63.0,9.0,1.0,5.0,6,A,2,"el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).",06A00206,
3068.0,17.0,7.0,21623.0,38.0,26.0,3.0,4.0,6,A,2,"el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).",06A00206,
3099.0,16.0,15.0,21061.0,77.0,63.0,1.0,6.0,6,A,2,"el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).",06A00206,
3064.0,16.0,4.0,19851.0,164.0,133.0,1.0,5.0,6,A,2,"el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).",06A00206,
3104.0,16.0,7.0,20019.0,127.0,102.0,1.0,10.0,6,A,2,"el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).",06A00206,
3045.0,1.0,36.0,4567.0,30.0,32.0,2.0,4.0,6,A,2,"el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).",06A00206,
3052.0,13.0,4.0,15835.0,16.0,7.0,7.0,3.0,6,A,2,"el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).",06A00206,
3062.0,16.0,13.0,20808.0,124.0,93.0,6.0,4.0,6,A,2,"el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).",06A00206,
3083.0,12.0,15.0,14649.0,133.0,121.0,4.0,4.0,6,A,3,"El encuestado informó que no pagó la inscripción o matrícula (P06A03A = 2), pero proporcionó el monto de pago (P06A03B no es NULL).",06A00301,
3016.0,6.0,1.0,8619.0,130.0,115.0,1.0,4.0,6,A,9,Ingresó valor en cuánto paga y no tiene segurio,06A00902,
3120.0,1.0,36.0,4567.0,172.0,183.0,10.0,2.0,8,A,2,"Indicó una razón para dejar de vivir en otro lugar, pero también declaró que ha vivido en el mismo lugar toda su vida.",08A00202,
3120.0,1.0,36.0,4567.0,69.0,70.0,4.0,1.0,8,A,2,"Indicó una razón para dejar de vivir en otro lugar, pero también declaró que ha vivido en el mismo lugar toda su vida.",08A00202,
3120.0,1.0,36.0,4567.0,69.0,70.0,4.0,2.0,8,A,2,"Indicó una razón para dejar de vivir en otro lugar, pero también declaró que ha vivido en el mismo lugar toda su vida.",08A00202,
3120.0,1.0,36.0,4567.0,69.0,70.0,4.0,3.0,8,A,2,"Indicó una razón para dejar de vivir en otro lugar, pero también declaró que ha vivido en el mismo lugar toda su vida.",08A00202,
3120.0,1.0,36.0,4567.0,69.0,70.0,4.0,4.0,8,A,2,"Indicó una razón para dejar de vivir en otro lugar, pero también declaró que ha vivido en el mismo lugar toda su vida.",08A00202,
3120.0,1.0,36.0,4567.0,69.0,70.0,4.0,5.0,8,A,2,"Indicó una razón para dejar de vivir en otro lugar, pero también declaró que ha vivido en el mismo lugar toda su vida.",08A00202,
3120.0,1.0,36.0,4567.0,69.0,70.0,4.0,6.0,8,A,2,"Indicó una razón para dejar de vivir en otro lugar, pero también declaró que ha vivido en el mismo lugar toda su vida.",08A00202,
3120.0,1.0,36.0,4567.0,139.0,145.0,8.0,2.0,8,A,2,"Indicó una razón para dejar de vivir en otro lugar, pero también declaró que ha vivido en el mismo lugar toda su vida.",08A00202,
3120.0,1.0,36.0,4567.0,139.0,145.0,8.0,3.0,8,A,2,"Indicó una razón para dejar de vivir en otro lugar, pero también declaró que ha vivido en el mismo lugar toda su vida.",08A00202,
3120.0,1.0,36.0,4567.0,139.0,145.0,8.0,4.0,8,A,2,"Indicó una razón para dejar de vivir en otro lugar, pero también declaró que ha vivido en el mismo lugar toda su vida.",08A00202,
3120.0,1.0,36.0,4567.0,50.0,51.0,3.0,1.0,8,A,2,"Indicó una razón para dejar de vivir en otro lugar, pero también declaró que ha vivido en el mismo lugar toda su vida.",08A00202,
3120.0,1.0,36.0,4567.0,50.0,51.0,3.0,2.0,8,A,2,"Indicó una razón para dejar de vivir en otro lugar, pero también declaró que ha vivido en el mismo lugar toda su vida.",08A00202,
3120.0,1.0,36.0,4567.0,50.0,51.0,3.0,3.0,8,A,2,"Indicó una razón para dejar de vivir en otro lugar, pero también declaró que ha vivido en el mismo lugar toda su vida.",08A00202,
3114.0,5.0,1.0,7286.0,122.0,127.0,6.0,5.0,8,A,2,"Indicó una razón para dejar de vivir en otro lugar, pero también declaró que ha vivido en el mismo lugar toda su vida.",08A00202,
3120.0,1.0,36.0,4567.0,160.0,164.0,9.0,1.0,8,A,2,"Indicó una razón para dejar de vivir en otro lugar, pero también declaró que ha vivido en el mismo lugar toda su vida.",08A00202,
3120.0,1.0,36.0,4567.0,160.0,164.0,9.0,2.0,8,A,2,"Indicó una razón para dejar de vivir en otro lugar, pero también declaró que ha vivido en el mismo lugar toda su vida.",08A00202,
3148.0,22.0,1.0,24989.0,18.0,10.0,10.0,1.0,8,A,2,"Indicó que nació en otro país, pero también declaró que ha vivido en el mismo lugar toda su vida.",08A00203,
3022.0,1.0,23.0,1888.0,87.0,73.0,4.0,1.0,8,A,3,Se proporciona una razón para mudarse pero la encuesta indica que no vivía en otro lugar en 2018.,08A00303,
3048.0,5.0,1.0,7349.0,153.0,140.0,7.0,3.0,8,A,3,Se proporciona una razón para mudarse pero la encuesta indica que no vivía en otro lugar en 2018.,08A00303,
3001.0,4.0,12.0,7128.0,248.0,230.0,8.0,2.0,8,A,3,Se proporciona una razón para mudarse pero la encuesta indica que no vivía en otro lugar en 2018.,08A00303,
3027.0,2.0,8.0,5815.0,22.0,18.0,1.0,1.0,8,A,3,Se proporciona una razón para mudarse pero la encuesta indica que no vivía en otro lugar en 2018.,08A00303,
3024.0,15.0,7.0,19256.0,13.0,14.0,1.0,1.0,8,A,3,Se proporciona una razón para mudarse pero la encuesta indica que no vivía en otro lugar en 2018.,08A00303,
3078.0,11.0,5.0,13282.0,47.0,41.0,3.0,1.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3078.0,11.0,5.0,13282.0,47.0,41.0,3.0,2.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3030.0,2.0,7.0,5734.0,99.0,89.0,6.0,2.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3097.0,19.0,9.0,23387.0,199.0,163.0,10.0,1.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3050.0,3.0,14.0,6310.0,164.0,153.0,7.0,2.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3023.0,4.0,14.0,7201.0,185.0,119.0,1.0,1.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3102.0,1.0,29.0,3081.0,173.0,190.0,9.0,1.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3046.0,5.0,1.0,7286.0,188.0,197.0,9.0,1.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3042.0,20.0,6.0,23905.0,68.0,47.0,5.0,1.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3126.0,7.0,5.0,9541.0,16.0,13.0,1.0,2.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3065.0,19.0,9.0,23387.0,43.0,43.0,3.0,1.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3065.0,19.0,9.0,23387.0,43.0,43.0,3.0,5.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3114.0,5.0,1.0,7286.0,122.0,127.0,6.0,1.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3014.0,1.0,29.0,3227.0,15.0,14.0,1.0,1.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3150.0,22.0,17.0,25708.0,53.0,41.0,41.0,2.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3123.0,13.0,6.0,15976.0,39.0,26.0,1.0,2.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3123.0,13.0,6.0,15976.0,83.0,55.0,1.0,1.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3123.0,13.0,6.0,15976.0,83.0,55.0,1.0,3.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3032.0,1.0,29.0,3307.0,161.0,148.0,10.0,1.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3026.0,18.0,1.0,22309.0,77.0,68.0,5.0,1.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3026.0,18.0,1.0,22309.0,77.0,68.0,5.0,2.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3059.0,7.0,3.0,9442.0,133.0,89.0,8.0,2.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3140.0,21.0,1.0,24450.0,133.0,106.0,8.0,1.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3005.0,5.0,11.0,8343.0,86.0,80.0,4.0,2.0,10,A,3,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A03 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00301,
3004.0,14.0,19.0,18573.0,14.0,10.0,1.0,2.0,10,A,3,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A03 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00301,
3135.0,3.0,1.0,5838.0,3.0,2.0,1.0,2.0,10,A,3,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A03 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00301,
3057.0,10.0,19.0,12939.0,212.0,155.0,9.0,1.0,10,A,3,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A03 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00301,
3023.0,4.0,14.0,7201.0,185.0,119.0,1.0,1.0,10,A,3,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A03 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00301,
3126.0,7.0,5.0,9541.0,16.0,13.0,1.0,2.0,10,A,3,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A03 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00301,
3123.0,13.0,6.0,15976.0,39.0,26.0,1.0,2.0,10,A,3,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A03 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00301,
3117.0,10.0,2.0,12314.0,140.0,114.0,7.0,2.0,10,A,3,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A03 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00301,
3059.0,7.0,3.0,9442.0,99.0,64.0,6.0,1.0,10,A,3,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A03 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00301,
3129.0,9.0,1.0,10807.0,78.0,68.0,5.0,1.0,10,A,3,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A03 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00301,
3049.0,15.0,4.0,19151.0,103.0,69.0,9.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3078.0,11.0,5.0,13282.0,47.0,41.0,3.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3078.0,11.0,5.0,13282.0,47.0,41.0,3.0,2.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3030.0,2.0,7.0,5734.0,99.0,89.0,6.0,2.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3066.0,15.0,4.0,19065.0,9.0,5.0,1.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3097.0,19.0,9.0,23387.0,199.0,163.0,10.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3050.0,3.0,14.0,6310.0,164.0,153.0,7.0,2.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3075.0,11.0,5.0,13282.0,228.0,181.0,10.0,3.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3023.0,4.0,14.0,7201.0,185.0,119.0,1.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3102.0,1.0,29.0,3081.0,173.0,190.0,9.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3046.0,5.0,1.0,7286.0,188.0,197.0,9.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3042.0,20.0,6.0,23905.0,68.0,47.0,5.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3126.0,7.0,5.0,9541.0,16.0,13.0,1.0,2.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3065.0,19.0,9.0,23387.0,43.0,43.0,3.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3065.0,19.0,9.0,23387.0,43.0,43.0,3.0,5.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3114.0,5.0,1.0,7286.0,122.0,127.0,6.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3014.0,1.0,29.0,3227.0,15.0,14.0,1.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3150.0,22.0,17.0,25708.0,72.0,56.0,56.0,2.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3150.0,22.0,17.0,25708.0,53.0,41.0,41.0,2.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3123.0,13.0,6.0,15976.0,39.0,26.0,1.0,2.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3123.0,13.0,6.0,15976.0,83.0,55.0,1.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3123.0,13.0,6.0,15976.0,83.0,55.0,1.0,3.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3032.0,1.0,29.0,3307.0,161.0,148.0,10.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3026.0,18.0,1.0,22309.0,77.0,68.0,5.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3026.0,18.0,1.0,22309.0,77.0,68.0,5.0,2.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3117.0,10.0,2.0,12314.0,192.0,165.0,10.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3059.0,7.0,3.0,9442.0,133.0,89.0,8.0,2.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3140.0,21.0,1.0,24450.0,133.0,106.0,8.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3005.0,5.0,1.0,7349.0,71.0,69.0,4.0,2.0,10,A,4,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A04 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00401,
3149.0,22.0,1.0,24835.0,129.0,87.0,129.0,2.0,10,A,4,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A04 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00401,
3126.0,7.0,5.0,9541.0,16.0,13.0,1.0,2.0,10,A,4,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A04 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00401,
3065.0,19.0,9.0,23387.0,43.0,43.0,3.0,5.0,10,A,4,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A04 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00401,
3065.0,19.0,9.0,23387.0,67.0,60.0,4.0,1.0,10,A,4,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A04 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00401,
3150.0,22.0,17.0,25708.0,72.0,56.0,56.0,2.0,10,A,4,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A04 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00401,
3007.0,14.0,12.0,18022.0,145.0,98.0,7.0,2.0,10,A,4,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A04 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00401,
3036.0,20.0,7.0,23995.0,170.0,92.0,1.0,1.0,10,A,4,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A04 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00401,
3109.0,4.0,3.0,6646.0,101.0,73.0,6.0,2.0,10,A,4,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A04 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00401,
3046.0,5.0,1.0,7476.0,152.0,146.0,9.0,2.0,10,A,4,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A04 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00401,
3005.0,5.0,11.0,8343.0,86.0,80.0,4.0,2.0,10,A,4,Debió pasar a sección C y tiene información en ¿qué hizo la semana pasada...,10A00403,
3004.0,14.0,19.0,18573.0,14.0,10.0,1.0,2.0,10,A,4,Debió pasar a sección C y tiene información en ¿qué hizo la semana pasada...,10A00403,
3135.0,3.0,1.0,5838.0,3.0,2.0,1.0,2.0,10,A,4,Debió pasar a sección C y tiene información en ¿qué hizo la semana pasada...,10A00403,
3057.0,10.0,19.0,12939.0,212.0,155.0,9.0,1.0,10,A,4,Debió pasar a sección C y tiene información en ¿qué hizo la semana pasada...,10A00403,
3117.0,10.0,2.0,12314.0,140.0,114.0,7.0,2.0,10,A,4,Debió pasar a sección C y tiene información en ¿qué hizo la semana pasada...,10A00403,
3059.0,7.0,3.0,9442.0,99.0,64.0,6.0,1.0,10,A,4,Debió pasar a sección C y tiene información en ¿qué hizo la semana pasada...,10A00403,
3129.0,9.0,1.0,10807.0,78.0,68.0,5.0,1.0,10,A,4,Debió pasar a sección C y tiene información en ¿qué hizo la semana pasada...,10A00403,
3005.0,5.0,1.0,7349.0,124.0,116.0,6.0,3.0,10,A,5,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A05 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00501,
3005.0,5.0,1.0,7349.0,71.0,69.0,4.0,2.0,10,A,5,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A05 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00501,
3028.0,14.0,10.0,17946.0,42.0,24.0,2.0,2.0,10,A,5,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A05 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00501,
3117.0,11.0,6.0,13294.0,12.0,4.0,1.0,3.0,10,A,5,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A05 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00501,
3109.0,3.0,4.0,6023.0,37.0,29.0,2.0,2.0,10,A,5,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A05 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00501,
3067.0,17.0,8.0,21684.0,226.0,136.0,3.0,1.0,10,A,5,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A05 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00501,
3004.0,14.0,13.0,18227.0,79.0,57.0,4.0,2.0,10,A,5,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A05 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00501,
3051.0,20.0,7.0,23995.0,118.0,72.0,2.0,1.0,10,A,5,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A05 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00501,
3121.0,5.0,1.0,7542.0,90.0,65.0,5.0,1.0,10,A,5,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A05 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00501,
3126.0,7.0,5.0,9541.0,16.0,13.0,1.0,2.0,10,A,6,"el encuestado indicó que estuvo ausente de su trabajo (P10A06 = 1), pero también informó que trabajó al menos una hora por un sueldo o salario (P10A03 = 1).",10A00606,
3067.0,17.0,8.0,21684.0,226.0,136.0,3.0,1.0,10,B,1,"Se indicó NO en pregunta ausentes en el trabajo y ""buscó trabajo"" está vacía",10B00103,
3065.0,19.0,9.0,23387.0,43.0,43.0,3.0,5.0,10,B,1,"Se indicó NO en pregunta ausentes en el trabajo y ""buscó trabajo"" está vacía",10B00103,
3046.0,5.0,1.0,7476.0,152.0,146.0,9.0,2.0,10,B,1,"Se indicó NO en pregunta ausentes en el trabajo y ""buscó trabajo"" está vacía",10B00103,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,2,"Valores perdido en la variable ""qué hizo para buscar trabajo"" P10B02 y debe haber respuesta conforme a pregunta P10B01",10B00201,
3028.0,14.0,10.0,17946.0,42.0,24.0,2.0,2.0,10,B,5,"Debe haber información en razón principal de no hacer trámites, según pregunta buscó trabajo=2",10B00501,
3149.0,22.0,1.0,24835.0,129.0,87.0,129.0,2.0,10,B,5,"Debe haber información en razón principal de no hacer trámites, según pregunta buscó trabajo=2",10B00501,
3046.0,5.0,1.0,7286.0,188.0,197.0,9.0,1.0,10,B,5,"Debe haber información en razón principal de no hacer trámites, según pregunta buscó trabajo=2",10B00501,
3114.0,5.0,1.0,7286.0,122.0,127.0,6.0,1.0,10,B,5,"Debe haber información en razón principal de no hacer trámites, según pregunta buscó trabajo=2",10B00501,
3004.0,14.0,13.0,18227.0,79.0,57.0,4.0,2.0,10,B,5,"Debe haber información en razón principal de no hacer trámites, según pregunta buscó trabajo=2",10B00501,
3082.0,15.0,3.0,19053.0,211.0,166.0,10.0,1.0,10,B,5,"Debe haber información en razón principal de no hacer trámites, según pregunta buscó trabajo=2",10B00501,
3003.0,5.0,7.0,8104.0,133.0,105.0,5.0,2.0,10,B,5,"No debe haber información en razón principal de no hacer trámites, según pregunta buscó trabajo=2",10B00502,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,5,"No debe haber información en razón principal de no hacer trámites, según pregunta buscó trabajo=2",10B00502,
3126.0,7.0,5.0,9541.0,16.0,13.0,1.0,2.0,10,B,7,Debieron responder conforme a pregunta razón principal de no hacer trámites,10B00701,
3028.0,14.0,10.0,17946.0,42.0,24.0,2.0,2.0,10,B,8,"Valores dirente a 1,2,3,4 o 5 en disponibilidad",10B00802,
3149.0,22.0,1.0,24835.0,129.0,87.0,129.0,2.0,10,B,8,"Valores dirente a 1,2,3,4 o 5 en disponibilidad",10B00802,
3046.0,5.0,1.0,7286.0,188.0,197.0,9.0,1.0,10,B,8,"Valores dirente a 1,2,3,4 o 5 en disponibilidad",10B00802,
3126.0,7.0,5.0,9541.0,16.0,13.0,1.0,2.0,10,B,8,"Valores dirente a 1,2,3,4 o 5 en disponibilidad",10B00802,
3114.0,5.0,1.0,7286.0,122.0,127.0,6.0,1.0,10,B,8,"Valores dirente a 1,2,3,4 o 5 en disponibilidad",10B00802,
