ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPÍTULO,SECCIÓN,PREGUNTA,DEFINICIÓN DE INCONSISTENCIA,CÓDIGO ERROR,COMENTARIOS
3068.0,17.0,8.0,21745.0,108.0,62.0,9.0,2.0,10,C,16,Es valor perdido,10C01666,
3024.0,2.0,3.0,5577.0,29.0,24.0,4.0,3.0,10,C,16,Es valor perdido,10C01666,
3099.0,16.0,1.0,19350.0,197.0,155.0,9.0,1.0,10,C,16,Es valor perdido,10C01666,
3066.0,15.0,5.0,19110.0,115.0,66.0,8.0,2.0,10,C,16,Es valor perdido,10C01666,
3110.0,9.0,5.0,11196.0,109.0,42.0,3.0,1.0,10,C,16,Es valor perdido,10C01666,
3001.0,4.0,7.0,6951.0,76.0,62.0,4.0,5.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3131.0,4.0,5.0,6795.0,154.0,116.0,3.0,10.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3031.0,12.0,13.0,14585.0,57.0,36.0,3.0,2.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3095.0,12.0,7.0,14180.0,33.0,25.0,1.0,1.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3063.0,17.0,13.0,21416.0,86.0,62.0,5.0,2.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3029.0,1.0,26.0,2198.0,195.0,144.0,10.0,1.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3068.0,17.0,8.0,21745.0,108.0,62.0,9.0,2.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3024.0,2.0,3.0,5577.0,29.0,24.0,4.0,3.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3099.0,16.0,1.0,19350.0,197.0,155.0,9.0,1.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3066.0,15.0,5.0,19110.0,115.0,66.0,8.0,2.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3110.0,9.0,5.0,11196.0,109.0,42.0,3.0,1.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3004.0,14.0,12.0,18084.0,120.0,74.0,5.0,2.0,10,C,18,Indica que no necesita equipo de protección (P10C18 = 2) pero proporcionó detalles sobre estos equipos (P10C19 !es vacio).,10C01801,
3135.0,3.0,9.0,6176.0,300.0,244.0,8.0,3.0,10,C,20,Indica que su trabajo es no remunerado (P10C21 = 9) pero se proporciona una fuente de ingresos (P10C20 != 7).,10C02001,
3001.0,4.0,7.0,6951.0,76.0,62.0,4.0,5.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3131.0,4.0,5.0,6795.0,154.0,116.0,3.0,10.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3031.0,12.0,13.0,14585.0,57.0,36.0,3.0,2.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3095.0,12.0,7.0,14180.0,33.0,25.0,1.0,1.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3063.0,17.0,13.0,21416.0,86.0,62.0,5.0,2.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3029.0,1.0,26.0,2198.0,195.0,144.0,10.0,1.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3068.0,17.0,8.0,21745.0,108.0,62.0,9.0,2.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3024.0,2.0,3.0,5577.0,29.0,24.0,4.0,3.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3099.0,16.0,1.0,19350.0,197.0,155.0,9.0,1.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3066.0,15.0,5.0,19110.0,115.0,66.0,8.0,2.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3110.0,9.0,5.0,11196.0,109.0,42.0,3.0,1.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3004.0,14.0,12.0,18084.0,120.0,74.0,5.0,2.0,10,C,22,No tiene que tener información porque es no remunerado y tiene,10C02204,
3004.0,14.0,12.0,18084.0,120.0,74.0,5.0,3.0,10,C,22,No tiene que tener información porque es no remunerado y tiene,10C02204,
3052.0,13.0,4.0,15835.0,43.0,20.0,9.0,1.0,10,C,22,No tiene que tener información porque es no remunerado y tiene,10C02204,
3012.0,1.0,29.0,4409.0,13.0,9.0,1.0,4.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3004.0,14.0,12.0,18084.0,120.0,74.0,5.0,2.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3117.0,10.0,2.0,12314.0,140.0,114.0,7.0,2.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3113.0,8.0,6.0,10657.0,37.0,22.0,3.0,2.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3073.0,9.0,1.0,10738.0,17.0,13.0,1.0,3.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3067.0,17.0,8.0,21745.0,82.0,48.0,3.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3127.0,4.0,3.0,6646.0,137.0,99.0,8.0,2.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3037.0,3.0,9.0,6176.0,259.0,211.0,7.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3030.0,1.0,26.0,2198.0,53.0,42.0,3.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3048.0,5.0,1.0,7412.0,64.0,50.0,4.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,2.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3026.0,18.0,1.0,22248.0,27.0,17.0,1.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3141.0,21.0,1.0,24223.0,73.0,53.0,6.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3040.0,10.0,1.0,12131.0,174.0,156.0,4.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3114.0,5.0,1.0,7412.0,3.0,3.0,1.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3114.0,5.0,1.0,7412.0,3.0,3.0,1.0,2.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3065.0,19.0,4.0,23246.0,83.0,72.0,7.0,3.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3110.0,9.0,5.0,11196.0,185.0,98.0,4.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3046.0,5.0,1.0,7476.0,152.0,146.0,9.0,2.0,10,C,51,Hay información en la variable número de empleados y no debe tener porque son asalariados,10C05104,
3008.0,5.0,13.0,8535.0,33.0,25.0,2.0,1.0,10,C,52,Revisar cuenta propia e indica que han tenido empleado remunerado p10c52a,10C05204,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,2.0,10,C,52,Revisar cuenta propia e indica que han tenido empleado remunerado p10c52a,10C05204,
3074.0,9.0,24.0,12093.0,5.0,4.0,1.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3122.0,6.0,3.0,8786.0,58.0,37.0,1.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3087.0,19.0,7.0,23319.0,26.0,20.0,2.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3004.0,14.0,12.0,18084.0,249.0,163.0,10.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3083.0,12.0,13.0,14585.0,71.0,49.0,4.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3038.0,3.0,8.0,6164.0,204.0,167.0,10.0,2.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3035.0,1.0,36.0,4723.0,5.0,10.0,1.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3079.0,9.0,1.0,10952.0,148.0,100.0,3.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3070.0,9.0,20.0,11904.0,27.0,16.0,2.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3030.0,1.0,26.0,2198.0,53.0,42.0,3.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3124.0,2.0,1.0,5502.0,43.0,27.0,2.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3029.0,1.0,26.0,2198.0,120.0,86.0,6.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3145.0,22.0,5.0,25199.0,14.0,13.0,1.0,2.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3137.0,10.0,1.0,12181.0,58.0,42.0,2.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3111.0,7.0,10.0,9749.0,22.0,12.0,1.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3111.0,7.0,10.0,9749.0,91.0,66.0,5.0,5.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3038.0,3.0,8.0,6164.0,163.0,133.0,8.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3136.0,5.0,13.0,8475.0,109.0,87.0,7.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3066.0,15.0,5.0,19110.0,92.0,55.0,7.0,5.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3081.0,9.0,1.0,10738.0,136.0,104.0,8.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3138.0,17.0,13.0,21480.0,174.0,136.0,9.0,7.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3143.0,21.0,1.0,24450.0,58.0,48.0,4.0,7.0,12,A,2,La persona dice que NO ha utilizado celular (P12A01) e indica que usa Smartphone (P12A02),12A00201,
3053.0,16.0,13.0,20808.0,171.0,128.0,1.0,3.0,12,A,2,La persona dice que NO ha utilizado celular (P12A01) e indica que usa Smartphone (P12A02),12A00201,
3143.0,21.0,1.0,24450.0,58.0,48.0,4.0,7.0,12,A,3,"No usa celular (P12A01) o no usa Smartphone (P12A02) y aparecen respuestas en lo usa para llamadas (P12A03A) o para aplicaciones (P12A03B), revise respuestas A01, A02,A03A y A03B",12A00302,
3053.0,16.0,13.0,20808.0,171.0,128.0,1.0,3.0,12,A,3,"No usa celular (P12A01) o no usa Smartphone (P12A02) y aparecen respuestas en lo usa para llamadas (P12A03A) o para aplicaciones (P12A03B), revise respuestas A01, A02,A03A y A03B",12A00302,
3143.0,21.0,1.0,24450.0,58.0,48.0,4.0,7.0,12,A,5,La respuesta en si tiene celular (P12A04) es No y el valor en tiene Smartphone (P12A05) debe ser Si o No,12A00502,
3130.0,14.0,12.0,18022.0,169.0,115.0,8.0,6.0,12,A,6,"En uso de TICS, el valor en las preguntas: ha usado computadora (P12A06A), Laptop (P12A06B) o Tablet (P12A06C) las respuestas deben ser Si o No",12A00601,
3095.0,12.0,7.0,14180.0,33.0,25.0,1.0,4.0,12,A,12,El valor de la Pregunta no es 1 o 2 no necesita Internet porque no le es útil o no le es interesante,12A01201,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,3.0,P,A,4,"Verifique seccion: A, pregunta: 4. El valor de la variable año en la pregunta ""cual es la fecha de nacimiento"" fecha de nacimiento es menor a 1900",CPA00403,
3098.0,12.0,22.0,15173.0,37.0,30.0,3.0,3.0,P,A,5,"Verifique seccion: A, pregunta: 5. La relación de parentesco con el jefe de hogar es Suegro y la edad es menor de 24 años",CPA00511,
